producto,mes_corte,ventas_mes_siguiente,prediccion,prediccion_redondeada,error_absoluto
Optimum Nutrition Plant Protein Vanilla 1.5 lb,2026-05,27,18.950043510605106,19,8.049956489394894
Optimum Nutrition Serious Mass Chocolate 6 lb,2026-05,28,21.501596410105762,22,6.498403589894238
Optimum Nutrition Whey Gold Cookies Cream 5 lb,2026-05,34,23.976614156407276,24,10.023385843592724
Optimum Nutrition Whey Gold Double Chocolate 2 lb,2026-05,14,8.81847473042562,9,5.181525269574379
Optimum Nutrition Whey Gold Vanilla Ice Cream 2 lb,2026-05,22,13.790028292894718,14,8.209971707105282
Playera Fit Training,2026-05,25,18.27446542210933,18,6.72553457789067
Playera Training Dry Fit,2026-05,11,10.751718597940975,11,0.24828140205902471
Pre-entreno C4 Original 30 servicios,2026-05,47,36.43896344396344,36,10.561036556036562
Pre-entreno C4 Ripped,2026-05,17,18.92831115978432,19,1.9283111597843217
Proteína Whey Gold Standard 5 lb,2026-05,24,24.47967195639234,24,0.47967195639234106
Prueba,2026-05,5,3.3987602973211026,3,1.6012397026788974
Short Deportivo Performance,2026-05,10,9.845750558656475,10,0.15424944134352536
YoungLA Block Party Tee Negro,2026-05,42,31.109452302599347,31,10.890547697400653
YoungLA Classic Cutoff Verde Olivo,2026-05,14,6.911843431733476,7,7.088156568266524
YoungLA Compression Tee Rojo,2026-05,21,19.496579955756157,19,1.5034200442438426
YoungLA Core Tank Blanco,2026-05,13,12.88645095320583,13,0.11354904679416933
YoungLA Essential Sweatpants Gris,2026-05,19,12.11263226535235,12,6.8873677346476505
YoungLA Immortal Joggers Gris,2026-05,28,23.153804635230728,23,4.846195364769272
YoungLA Lift Shorts Gris,2026-05,29,21.047758604307113,21,7.952241395692887
YoungLA Minimal Sports Bra Lila,2026-05,26,14.02162470287192,14,11.97837529712808
YoungLA Motion Jacket Negro,2026-05,12,11.75136241966746,12,0.2486375803325398
YoungLA Perfect Shorts Azul,2026-05,20,11.296787378769382,11,8.703212621230618
YoungLA Performance Polo Negro,2026-05,12,14.404925934301602,14,2.404925934301602
YoungLA Pump Cover Tee Blanco,2026-05,18,25.08549449545201,25,7.085494495452011
YoungLA Ribbed Leggings Negro,2026-05,22,21.956885900204426,22,0.04311409979557368
YoungLA Thermal Long Sleeve Azul Marino,2026-05,13,6.00657678145073,6,6.99342321854927
YoungLA Training Stringer Negro,2026-05,7,11.965510945673465,12,4.965510945673465
YoungLA Varsity Hoodie Verde,2026-05,21,12.116006397669912,12,8.883993602330088
